Number of Clients,Total turn-around time,Average turn-around time
50,1.2553425E7,251068.5
50,1.2560265E7,251205.3
50,1.2567105E7,251342.1
50,1.2573945E7,251478.9
50,1.2580785E7,251615.7
50,1.2587625E7,251752.5
50,1.2594465E7,251889.3
50,1.2601305E7,252026.1
50,1.2608145E7,252162.9
50,1.2614985E7,252299.7
50,1.2621825E7,252436.5
50,1.2628665E7,252573.3
50,1.2635505E7,252710.1
50,1.2642345E7,252846.9
50,1.2649185E7,252983.7
50,1.2656025E7,253120.5
50,1.2662865E7,253257.3
50,1.2669705E7,253394.1
50,1.2676545E7,253530.9
50,1.2683385E7,253667.7
50,1.2690225E7,253804.5
50,1.2697065E7,253941.3
50,1.2703905E7,254078.1
50,1.2710745E7,254214.9
50,1.2717585E7,254351.7
50,1.2724425E7,254488.5
50,1.2731265E7,254625.3
50,1.2738105E7,254762.1
50,1.2744945E7,254898.9
50,1.2751785E7,255035.7
50,1.2758625E7,255172.5
50,1.2765465E7,255309.3
50,1.2772305E7,255446.1
50,1.2779145E7,255582.9
50,1.2785985E7,255719.7
50,1.2792825E7,255856.5
50,1.2799665E7,255993.3
50,1.2806505E7,256130.1
50,1.2813345E7,256266.9
50,1.2820185E7,256403.7
50,1.2827025E7,256540.5
50,1.2833865E7,256677.3
50,1.2840705E7,256814.1
50,1.2847545E7,256950.9
50,1.2854385E7,257087.7
50,1.2861225E7,257224.5
50,1.2868065E7,257361.3
50,1.2874905E7,257498.1
50,1.2881745E7,257634.9
50,1.2888585E7,257771.7
50,1.2895425E7,257908.5
50,1.2902265E7,258045.3
50,1.2909105E7,258182.1
50,1.2915945E7,258318.9
50,1.2922785E7,258455.7
50,1.2929625E7,258592.5
50,1.2936465E7,258729.3
50,1.2943305E7,258866.1
50,1.2950145E7,259002.9
50,1.2956985E7,259139.7
50,1.2963825E7,259276.5
50,1.2970665E7,259413.3
50,1.2977505E7,259550.1
50,1.2984345E7,259686.9
50,1.2991185E7,259823.7
50,1.2998025E7,259960.5
50,1.3004865E7,260097.3
50,1.3011705E7,260234.1
50,1.3018545E7,260370.9
50,1.3025385E7,260507.7
50,1.3032225E7,260644.5
50,1.3039065E7,260781.3
50,1.3045905E7,260918.1
50,1.3052745E7,261054.9
50,1.3059585E7,261191.7
50,1.3066425E7,261328.5
50,1.3073265E7,261465.3
50,1.3080105E7,261602.1
50,1.3086945E7,261738.9
50,1.3093785E7,261875.7
50,1.3100625E7,262012.5
50,1.3107465E7,262149.3
50,1.3114305E7,262286.1
50,1.3121145E7,262422.9
50,1.3127985E7,262559.7
50,1.3134825E7,262696.5
50,1.3141665E7,262833.3
50,1.3148505E7,262970.1
50,1.3155345E7,263106.9
50,1.3162185E7,263243.7
50,1.3169025E7,263380.5
50,1.3175865E7,263517.3
50,1.3182705E7,263654.1
50,1.3189545E7,263790.9
50,1.3196385E7,263927.7
50,1.3203225E7,264064.5
50,1.3210065E7,264201.3
50,1.3216905E7,264338.1
50,1.3223745E7,264474.9
50,1.3230585E7,264611.7
50,1.3237425E7,264748.5
50,1.3244265E7,264885.3
50,1.3251105E7,265022.1
50,1.3257945E7,265158.9
50,1.3264785E7,265295.7
50,1.3271625E7,265432.5
50,1.3278465E7,265569.3
50,1.3285305E7,265706.1
50,1.3292145E7,265842.9
50,1.3298985E7,265979.7
50,1.3305825E7,266116.5
50,1.3312665E7,266253.3
50,1.3319505E7,266390.1
50,1.3326345E7,266526.9
50,1.3333185E7,266663.7
50,1.3340025E7,266800.5
50,1.3346865E7,266937.3
50,1.3353705E7,267074.1
50,1.3360545E7,267210.9
50,1.3367385E7,267347.7
50,1.3374225E7,267484.5
50,1.3381065E7,267621.3
50,1.3387905E7,267758.1
50,1.3394745E7,267894.9
50,1.3401585E7,268031.7
50,1.3408425E7,268168.5
50,1.3415265E7,268305.3
50,1.3422105E7,268442.1
50,1.3428945E7,268578.9
50,1.3435785E7,268715.7
50,1.3442625E7,268852.5
50,1.3449465E7,268989.3
50,1.3456305E7,269126.1
50,1.3463145E7,269262.9
50,1.3469985E7,269399.7
50,1.3476825E7,269536.5
50,1.3483665E7,269673.3
50,1.3490505E7,269810.1
50,1.3497345E7,269946.9
50,1.3504185E7,270083.7
50,1.3511025E7,270220.5
50,1.3517865E7,270357.3
50,1.3524705E7,270494.1
50,1.3531545E7,270630.9
50,1.3538385E7,270767.7
50,1.3545225E7,270904.5
50,1.3552065E7,271041.3
50,1.3558905E7,271178.1
50,1.3565745E7,271314.9
50,1.3572585E7,271451.7
50,1.3579425E7,271588.5
50,1.3586265E7,271725.3
50,1.3593105E7,271862.1
50,1.3599945E7,271998.9
50,1.3606785E7,272135.7
50,1.3613625E7,272272.5
50,1.3620465E7,272409.3
50,1.3627305E7,272546.1
50,1.3634145E7,272682.9
50,1.3640985E7,272819.7
50,1.3647825E7,272956.5
50,1.3654665E7,273093.3
50,1.3661505E7,273230.1
50,1.3668345E7,273366.9
50,1.3675185E7,273503.7
50,1.3682025E7,273640.5
50,1.3688865E7,273777.3
50,1.3695705E7,273914.1
50,1.3702545E7,274050.9
50,1.3709385E7,274187.7
50,1.3716225E7,274324.5
50,1.3723065E7,274461.3
50,1.3729905E7,274598.1
50,1.3736745E7,274734.9
50,1.3743585E7,274871.7
50,1.3750425E7,275008.5
50,1.3757265E7,275145.3
50,1.3764105E7,275282.1
50,1.3770945E7,275418.9
50,1.3777785E7,275555.7
50,1.3784625E7,275692.5
50,1.3791465E7,275829.3
50,1.3798305E7,275966.1
50,1.3805145E7,276102.9
50,1.3811985E7,276239.7
50,1.3818825E7,276376.5
50,1.3825665E7,276513.3
50,1.3832505E7,276650.1
50,1.3839345E7,276786.9
50,1.3846185E7,276923.7
50,1.3853025E7,277060.5
50,1.3859865E7,277197.3
50,1.3866705E7,277334.1
50,1.3873545E7,277470.9
50,1.3880385E7,277607.7
50,1.3887225E7,277744.5
50,1.3894065E7,277881.3
50,1.3900905E7,278018.1
50,1.3907745E7,278154.9
50,1.3914585E7,278291.7
50,1.3921425E7,278428.5
50,1.3928265E7,278565.3
50,1.3935105E7,278702.1
50,1.3941945E7,278838.9
50,1.3948785E7,278975.7
50,1.3955625E7,279112.5
50,1.3962465E7,279249.3
50,1.3969305E7,279386.1
50,1.3976145E7,279522.9
50,1.3982985E7,279659.7
50,1.3989825E7,279796.5
50,1.3996665E7,279933.3
50,1.4003505E7,280070.1
50,1.4010345E7,280206.9
50,1.4017185E7,280343.7
50,1.4024025E7,280480.5
50,1.4030865E7,280617.3
50,1.4037705E7,280754.1
50,1.4044545E7,280890.9
50,1.4051385E7,281027.7
50,1.4058225E7,281164.5
50,1.4065065E7,281301.3
50,1.4071905E7,281438.1
50,1.4078745E7,281574.9
50,1.4085585E7,281711.7
50,1.4092425E7,281848.5
50,1.4099265E7,281985.3
50,1.4106105E7,282122.1
50,1.4112945E7,282258.9
50,1.4119785E7,282395.7
50,1.4126625E7,282532.5
50,1.4133465E7,282669.3
50,1.4140305E7,282806.1
50,1.4147145E7,282942.9
50,1.4153985E7,283079.7
50,1.4160825E7,283216.5
50,1.4167665E7,283353.3
50,1.4174505E7,283490.1
50,1.4181345E7,283626.9
50,1.4188185E7,283763.7
50,1.4195025E7,283900.5
50,1.4201865E7,284037.3
50,1.4208705E7,284174.1
50,1.4215545E7,284310.9
50,1.4222385E7,284447.7
50,1.4229225E7,284584.5
50,1.4236065E7,284721.3
50,1.4242905E7,284858.1
50,1.4249745E7,284994.9
50,1.4256585E7,285131.7
50,1.4263425E7,285268.5
50,1.4270265E7,285405.3
50,1.4277105E7,285542.1
50,1.4283945E7,285678.9
50,1.4290785E7,285815.7
50,1.4297625E7,285952.5
50,1.4304465E7,286089.3
50,1.4311305E7,286226.1
50,1.4318145E7,286362.9
50,1.4324985E7,286499.7
50,1.4331825E7,286636.5
50,1.4338665E7,286773.3
50,1.4345505E7,286910.1
50,1.4352345E7,287046.9
50,1.4359185E7,287183.7
50,1.4366025E7,287320.5
50,1.4372865E7,287457.3
50,1.4379705E7,287594.1
50,1.4386545E7,287730.9
50,1.4393385E7,287867.7
50,1.4400225E7,288004.5
50,1.4407065E7,288141.3
50,1.4413905E7,288278.1
50,1.4420745E7,288414.9
50,1.4427585E7,288551.7
50,1.4434425E7,288688.5
50,1.4441265E7,288825.3
50,1.4448105E7,288962.1
50,1.4454945E7,289098.9
50,1.4461785E7,289235.7
50,1.4468625E7,289372.5
50,1.4475465E7,289509.3
50,1.4482305E7,289646.1
50,1.4489145E7,289782.9
50,1.4495985E7,289919.7
50,1.4502825E7,290056.5
50,1.4509665E7,290193.3
50,1.4516505E7,290330.1
50,1.4523345E7,290466.9
50,1.4530185E7,290603.7
50,1.4537025E7,290740.5
50,1.4543865E7,290877.3
50,1.4550705E7,291014.1
50,1.4557545E7,291150.9
50,1.4564385E7,291287.7
50,1.4571225E7,291424.5
50,1.4578065E7,291561.3
50,1.4584905E7,291698.1
50,1.4591745E7,291834.9
50,1.4598585E7,291971.7
50,1.4605425E7,292108.5
50,1.4612265E7,292245.3
50,1.4619105E7,292382.1
50,1.4625945E7,292518.9
50,1.4632785E7,292655.7
50,1.4639625E7,292792.5
50,1.4646465E7,292929.3
50,1.4653305E7,293066.1
50,1.4660145E7,293202.9
50,1.4666985E7,293339.7
50,1.4673825E7,293476.5
50,1.4680665E7,293613.3
50,1.4687505E7,293750.1
50,1.4694345E7,293886.9
50,1.4701185E7,294023.7
50,1.4708025E7,294160.5
50,1.4714865E7,294297.3
50,1.4721705E7,294434.1
50,1.4728545E7,294570.9
50,1.4735385E7,294707.7
50,1.4742225E7,294844.5
50,1.4749065E7,294981.3
50,1.4755905E7,295118.1
50,1.4762745E7,295254.9
50,1.4769585E7,295391.7
50,1.4776425E7,295528.5
50,1.4783265E7,295665.3
50,1.4790105E7,295802.1
50,1.4796945E7,295938.9
50,1.4803785E7,296075.7
50,1.4810625E7,296212.5
50,1.4817465E7,296349.3
50,1.4824305E7,296486.1
50,1.4831145E7,296622.9
50,1.4837985E7,296759.7
50,1.4844825E7,296896.5
50,1.4851665E7,297033.3
50,1.4858505E7,297170.1
50,1.4865345E7,297306.9
50,1.4872185E7,297443.7
50,1.4879025E7,297580.5
50,1.4885865E7,297717.3
50,1.4892705E7,297854.1
50,1.4899545E7,297990.9
50,1.4906385E7,298127.7
50,1.4913225E7,298264.5
50,1.4920065E7,298401.3
50,1.4926905E7,298538.1
50,1.4933745E7,298674.9
50,1.4940585E7,298811.7
50,1.4947425E7,298948.5
50,1.4954265E7,299085.3
50,1.4961105E7,299222.1
50,1.4967945E7,299358.9
50,1.4974785E7,299495.7
50,1.4981625E7,299632.5
50,1.4988465E7,299769.3
50,1.4995305E7,299906.1
50,1.5002145E7,300042.9
50,1.5008985E7,300179.7
50,1.5015825E7,300316.5
50,1.5022665E7,300453.3
50,1.5029505E7,300590.1
50,1.5036345E7,300726.9
50,1.5043185E7,300863.7
50,1.5050025E7,301000.5
50,1.5056865E7,301137.3
50,1.5063705E7,301274.1
50,1.5070545E7,301410.9
50,1.5077385E7,301547.7
50,1.5084225E7,301684.5
50,1.5091065E7,301821.3
50,1.5097905E7,301958.1
50,1.5104745E7,302094.9
50,1.5111585E7,302231.7
50,1.5118425E7,302368.5
50,1.5125265E7,302505.3
50,1.5132105E7,302642.1
50,1.5138945E7,302778.9
50,1.5145785E7,302915.7
50,1.5152625E7,303052.5
50,1.5159465E7,303189.3
50,1.5166305E7,303326.1
50,1.5173145E7,303462.9
50,1.5179985E7,303599.7
50,1.5186825E7,303736.5
50,1.5193665E7,303873.3
50,1.5200505E7,304010.1
50,1.5207345E7,304146.9
50,1.5214185E7,304283.7
50,1.5221025E7,304420.5
50,1.5227865E7,304557.3
50,1.5234705E7,304694.1
50,1.5241545E7,304830.9
50,1.5248385E7,304967.7
50,1.5255225E7,305104.5
50,1.5262065E7,305241.3
50,1.5268905E7,305378.1
50,1.5275745E7,305514.9
50,1.5282585E7,305651.7
50,1.5289425E7,305788.5
50,1.5296265E7,305925.3
50,1.5303105E7,306062.1
50,1.5309945E7,306198.9
50,1.5316785E7,306335.7
50,1.5323625E7,306472.5
50,1.5330465E7,306609.3
50,1.5337305E7,306746.1
50,1.5344145E7,306882.9
50,1.5350985E7,307019.7
50,1.5357825E7,307156.5
50,1.5364665E7,307293.3
50,1.5371505E7,307430.1
50,1.5378345E7,307566.9
50,1.5385185E7,307703.7
50,1.5392025E7,307840.5
50,1.5398865E7,307977.3
50,1.5405705E7,308114.1
50,1.5412545E7,308250.9
50,1.5419385E7,308387.7
50,1.5426225E7,308524.5
50,1.5433065E7,308661.3
50,1.5439905E7,308798.1
50,1.5446745E7,308934.9
50,1.5453585E7,309071.7
50,1.5460425E7,309208.5
50,1.5467265E7,309345.3
50,1.5474105E7,309482.1
50,1.5480945E7,309618.9
50,1.5487785E7,309755.7
50,1.5494625E7,309892.5
50,1.5501465E7,310029.3
50,1.5508305E7,310166.1
50,1.5515145E7,310302.9
50,1.5521985E7,310439.7
50,1.5528825E7,310576.5
50,1.5535665E7,310713.3
50,1.5542505E7,310850.1
50,1.5549345E7,310986.9
50,1.5556185E7,311123.7
50,1.5563025E7,311260.5
50,1.5569865E7,311397.3
50,1.5576705E7,311534.1
50,1.5583545E7,311670.9
50,1.5590385E7,311807.7
50,1.5597225E7,311944.5
50,1.5604065E7,312081.3
50,1.5610905E7,312218.1
50,1.5617745E7,312354.9
50,1.5624585E7,312491.7
50,1.5631425E7,312628.5
50,1.5638265E7,312765.3
50,1.5645105E7,312902.1
50,1.5651945E7,313038.9
50,1.5658785E7,313175.7
50,1.5665625E7,313312.5
50,1.5672465E7,313449.3
50,1.5679305E7,313586.1
50,1.5686145E7,313722.9
50,1.5692985E7,313859.7
50,1.5699825E7,313996.5
50,1.5706665E7,314133.3
50,1.5713505E7,314270.1
50,1.5720345E7,314406.9
50,1.5727185E7,314543.7
50,1.5734025E7,314680.5
50,1.5740865E7,314817.3
50,1.5747705E7,314954.1
50,1.5754545E7,315090.9
50,1.5761385E7,315227.7
50,1.5768225E7,315364.5
50,1.5775065E7,315501.3
50,1.5781905E7,315638.1
50,1.5788745E7,315774.9
50,1.5795585E7,315911.7
50,1.5802425E7,316048.5
50,1.5809265E7,316185.3
50,1.5816105E7,316322.1
50,1.5822945E7,316458.9
50,1.5829785E7,316595.7
50,1.5836625E7,316732.5
50,1.5843465E7,316869.3
50,1.5850305E7,317006.1
50,1.5857145E7,317142.9
50,1.5863985E7,317279.7
50,1.5870825E7,317416.5
50,1.5877665E7,317553.3
50,1.5884505E7,317690.1
50,1.5891345E7,317826.9
50,1.5898185E7,317963.7
50,1.5905025E7,318100.5
50,1.5911865E7,318237.3
50,1.5918705E7,318374.1
50,1.5925545E7,318510.9
50,1.5932385E7,318647.7
50,1.5939225E7,318784.5
50,1.5946065E7,318921.3
50,1.5952905E7,319058.1
50,1.5959745E7,319194.9
50,1.5966585E7,319331.7
50,1.5973425E7,319468.5
50,1.5980265E7,319605.3
50,1.5987105E7,319742.1
50,1.5993945E7,319878.9
50,1.6000785E7,320015.7
50,1.6007625E7,320152.5
50,1.6014465E7,320289.3
50,1.6021305E7,320426.1
50,1.6028145E7,320562.9
50,1.6034985E7,320699.7
50,1.6041825E7,320836.5
50,1.6048665E7,320973.3
50,1.6055505E7,321110.1
50,1.6062345E7,321246.9
50,1.6069185E7,321383.7
50,1.6076025E7,321520.5
50,1.6082865E7,321657.3
50,1.6089705E7,321794.1
50,1.6096545E7,321930.9
50,1.6103385E7,322067.7
50,1.6110225E7,322204.5
50,1.6117065E7,322341.3
50,1.6123905E7,322478.1
50,1.6130745E7,322614.9
50,1.6137585E7,322751.7
50,1.6144425E7,322888.5
50,1.6151265E7,323025.3
50,1.6158105E7,323162.1
50,1.6164945E7,323298.9
50,1.6171785E7,323435.7
50,1.6178625E7,323572.5
50,1.6185465E7,323709.3
50,1.6192305E7,323846.1
50,1.6199145E7,323982.9
50,1.6205985E7,324119.7
50,1.6212825E7,324256.5
50,1.6219665E7,324393.3
50,1.6226505E7,324530.1
50,1.6233345E7,324666.9
50,1.6240185E7,324803.7
50,1.6247025E7,324940.5
50,1.6253865E7,325077.3
50,1.6260705E7,325214.1
50,1.6267545E7,325350.9
50,1.6274385E7,325487.7
50,1.6281225E7,325624.5
50,1.6288065E7,325761.3
50,1.6294905E7,325898.1
50,1.6301745E7,326034.9
50,1.6308585E7,326171.7
50,1.6315425E7,326308.5
50,1.6322265E7,326445.3
50,1.6329105E7,326582.1
50,1.6335945E7,326718.9
50,1.6342785E7,326855.7
50,1.6349625E7,326992.5
50,1.6356465E7,327129.3
50,1.6363305E7,327266.1
50,1.6370145E7,327402.9
50,1.6376985E7,327539.7
50,1.6383825E7,327676.5
50,1.6390665E7,327813.3
50,1.6397505E7,327950.1
50,1.6404345E7,328086.9
50,1.6411185E7,328223.7
50,1.6418025E7,328360.5
50,1.6424865E7,328497.3
50,1.6431705E7,328634.1
50,1.6438545E7,328770.9
50,1.6445385E7,328907.7
50,1.6452225E7,329044.5
50,1.6459065E7,329181.3
50,1.6465905E7,329318.1
50,1.6472745E7,329454.9
50,1.6479585E7,329591.7
50,1.6486425E7,329728.5
50,1.6493265E7,329865.3
50,1.6500105E7,330002.1
50,1.6506945E7,330138.9
50,1.6513785E7,330275.7
50,1.6520625E7,330412.5
50,1.6527465E7,330549.3
50,1.6534305E7,330686.1
50,1.6541145E7,330822.9
50,1.6547985E7,330959.7
50,1.6554825E7,331096.5
50,1.6561665E7,331233.3
50,1.6568505E7,331370.1
50,1.6575345E7,331506.9
50,1.6582185E7,331643.7
50,1.6589025E7,331780.5
50,1.6595865E7,331917.3
50,1.6602705E7,332054.1
50,1.6609545E7,332190.9
50,1.6616385E7,332327.7
50,1.6623225E7,332464.5
50,1.6630065E7,332601.3
50,1.6636905E7,332738.1
50,1.6643745E7,332874.9
50,1.6650585E7,333011.7
50,1.6657425E7,333148.5
50,1.6664265E7,333285.3
50,1.6671105E7,333422.1
50,1.6677945E7,333558.9
50,1.6684785E7,333695.7
50,1.6691625E7,333832.5
50,1.6698465E7,333969.3
50,1.6705305E7,334106.1
50,1.6712145E7,334242.9
50,1.6718985E7,334379.7
50,1.6725825E7,334516.5
50,1.6732665E7,334653.3
50,1.6739505E7,334790.1
50,1.6746345E7,334926.9
50,1.6753185E7,335063.7
50,1.6760025E7,335200.5
50,1.6766865E7,335337.3
50,1.6773705E7,335474.1
50,1.6780545E7,335610.9
50,1.6787385E7,335747.7
50,1.6794225E7,335884.5
50,1.6801065E7,336021.3
50,1.6807905E7,336158.1
50,1.6814745E7,336294.9
50,1.6821585E7,336431.7
50,1.6828425E7,336568.5
50,1.6835265E7,336705.3
50,1.6842105E7,336842.1
50,1.6848945E7,336978.9
50,1.6855785E7,337115.7
50,1.6862625E7,337252.5
50,1.6869465E7,337389.3
50,1.6876305E7,337526.1
50,1.6883145E7,337662.9
50,1.6889985E7,337799.7
50,1.6896825E7,337936.5
50,1.6903665E7,338073.3
50,1.6910505E7,338210.1
50,1.6917345E7,338346.9
50,1.6924185E7,338483.7
50,1.6931025E7,338620.5
50,1.6937865E7,338757.3
50,1.6944705E7,338894.1
50,1.6951545E7,339030.9
50,1.6958385E7,339167.7
50,1.6965225E7,339304.5
50,1.6972065E7,339441.3
50,1.6978905E7,339578.1
50,1.6985745E7,339714.9
50,1.6992585E7,339851.7
50,1.6999425E7,339988.5
50,1.7006265E7,340125.3
50,1.7013105E7,340262.1
50,1.7019945E7,340398.9
50,1.7026785E7,340535.7
50,1.7033625E7,340672.5
50,1.7040465E7,340809.3
50,1.7047305E7,340946.1
50,1.7054145E7,341082.9
50,1.7060985E7,341219.7
50,1.7067825E7,341356.5
50,1.7074665E7,341493.3
50,1.7081505E7,341630.1
50,1.7088345E7,341766.9
50,1.7095185E7,341903.7
50,1.7102025E7,342040.5
50,1.7108865E7,342177.3
50,1.7115705E7,342314.1
50,1.7122545E7,342450.9
50,1.7129385E7,342587.7
50,1.7136225E7,342724.5
50,1.7143065E7,342861.3
50,1.7149905E7,342998.1
50,1.7156745E7,343134.9
50,1.7163585E7,343271.7
50,1.7170425E7,343408.5
50,1.7177265E7,343545.3
50,1.7186046E7,343720.92
50,1.7194827E7,343896.54
50,1.7203608E7,344072.16
50,1.7212389E7,344247.78
50,1.722117E7,344423.4
50,1.7229951E7,344599.02
50,1.7238732E7,344774.64
50,1.7247513E7,344950.26
50,1.7256294E7,345125.88
50,1.7265075E7,345301.5
50,1.7273856E7,345477.12
50,1.7282637E7,345652.74
50,1.7291418E7,345828.36
50,1.7300199E7,346003.98
50,1.730898E7,346179.6
50,1.7317761E7,346355.22
50,1.7326542E7,346530.84
50,1.7335323E7,346706.46
50,1.7344104E7,346882.08
50,1.7352885E7,347057.7
50,1.7361666E7,347233.32
50,1.7370447E7,347408.94
50,1.7379228E7,347584.56
50,1.7388009E7,347760.18
50,1.739679E7,347935.8
50,1.7405571E7,348111.42
50,1.7414352E7,348287.04
50,1.7423133E7,348462.66
50,1.7431914E7,348638.28
50,1.7440695E7,348813.9
50,1.7449476E7,348989.52
50,1.7458257E7,349165.14
50,1.7467038E7,349340.76
50,1.7475819E7,349516.38
50,1.74846E7,349692.0
50,1.7493381E7,349867.62
50,1.7502162E7,350043.24
50,1.7510943E7,350218.86
50,1.7519724E7,350394.48
50,1.7528505E7,350570.1
50,1.7537286E7,350745.72
50,1.7546067E7,350921.34
50,1.7554848E7,351096.96
50,1.7563629E7,351272.58
50,1.757241E7,351448.2
50,1.7581191E7,351623.82
50,1.7589972E7,351799.44
50,1.7598753E7,351975.06
50,1.7607534E7,352150.68
50,1.7616315E7,352326.3
50,1.7625096E7,352501.92
50,1.7633877E7,352677.54
50,1.7642658E7,352853.16
50,1.7651439E7,353028.78
50,1.766022E7,353204.4
50,1.7669001E7,353380.02
50,1.7677782E7,353555.64
50,1.7686563E7,353731.26
50,1.7695344E7,353906.88
50,1.7704125E7,354082.5
50,1.7712906E7,354258.12
50,1.7721687E7,354433.74
50,1.7730468E7,354609.36
50,1.7739249E7,354784.98
50,1.774803E7,354960.6
50,1.7756811E7,355136.22
50,1.7765592E7,355311.84
50,1.7774373E7,355487.46
50,1.7783154E7,355663.08
50,1.7791935E7,355838.7
50,1.7800716E7,356014.32
50,1.7809497E7,356189.94
50,1.7818278E7,356365.56
50,1.7827059E7,356541.18
50,1.783584E7,356716.8
50,1.7844621E7,356892.42
50,1.7853402E7,357068.04
50,1.7862183E7,357243.66
50,1.7870964E7,357419.28
50,1.7879745E7,357594.9
50,1.7888526E7,357770.52
50,1.7897307E7,357946.14
50,1.7906088E7,358121.76
50,1.7914869E7,358297.38
50,1.792365E7,358473.0
50,1.7932431E7,358648.62
50,1.7941212E7,358824.24
50,1.7949993E7,358999.86
50,1.7958774E7,359175.48
50,1.7967555E7,359351.1
50,1.7976336E7,359526.72
50,1.7985117E7,359702.34
50,1.7993898E7,359877.96
50,1.8002679E7,360053.58
50,1.801146E7,360229.2
50,1.8020241E7,360404.82
50,1.8029022E7,360580.44
50,1.8037803E7,360756.06
50,1.8046584E7,360931.68
50,1.8055365E7,361107.3
50,1.8064146E7,361282.92
50,1.8072927E7,361458.54
50,1.8081708E7,361634.16
50,1.8090489E7,361809.78
50,1.809927E7,361985.4
50,1.8108051E7,362161.02
50,1.8116832E7,362336.64
50,1.8125613E7,362512.26
50,1.8134394E7,362687.88
50,1.8143175E7,362863.5
50,1.8151956E7,363039.12
50,1.8160737E7,363214.74
50,1.8169518E7,363390.36
50,1.8178299E7,363565.98
50,1.818708E7,363741.6
50,1.8195861E7,363917.22
50,1.8204642E7,364092.84
50,1.8213423E7,364268.46
50,1.8222204E7,364444.08
50,1.8230985E7,364619.7
50,1.8239766E7,364795.32
50,1.8248547E7,364970.94
50,1.8257328E7,365146.56
50,1.8266109E7,365322.18
50,1.827489E7,365497.8
50,1.8283671E7,365673.42
50,1.8292452E7,365849.04
50,1.8301233E7,366024.66
50,1.8310014E7,366200.28
50,1.8318795E7,366375.9
50,1.8327576E7,366551.52
50,1.8336357E7,366727.14
50,1.8345138E7,366902.76
50,1.8353919E7,367078.38
50,1.83627E7,367254.0
50,1.8371481E7,367429.62
50,1.8380262E7,367605.24
50,1.8389043E7,367780.86
50,1.8397824E7,367956.48
50,1.8406605E7,368132.1
50,1.8415386E7,368307.72
50,1.8424167E7,368483.34
50,1.8432948E7,368658.96
50,1.8441729E7,368834.58
50,1.845051E7,369010.2
50,1.8459291E7,369185.82
50,1.8468072E7,369361.44
50,1.8476853E7,369537.06
50,1.8485634E7,369712.68
50,1.8494415E7,369888.3
50,1.8503196E7,370063.92
50,1.8511977E7,370239.54
50,1.8520758E7,370415.16
50,1.8529539E7,370590.78
50,1.853832E7,370766.4
50,1.8547101E7,370942.02
50,1.8555882E7,371117.64
50,1.8564663E7,371293.26
50,1.8573444E7,371468.88
50,1.8582225E7,371644.5
50,1.8591006E7,371820.12
50,1.8599787E7,371995.74
50,1.8608568E7,372171.36
50,1.8617349E7,372346.98
50,1.862613E7,372522.6
50,1.8634911E7,372698.22
50,1.8643692E7,372873.84
50,1.8652473E7,373049.46
50,1.8661254E7,373225.08
50,1.8670035E7,373400.7
50,1.8678816E7,373576.32
50,1.8687597E7,373751.94
50,1.8696378E7,373927.56
50,1.8705159E7,374103.18
50,1.871394E7,374278.8
50,1.8722721E7,374454.42
50,1.8731502E7,374630.04
50,1.8740283E7,374805.66
50,1.8749064E7,374981.28
50,1.8757845E7,375156.9
50,1.8766626E7,375332.52
50,1.8775407E7,375508.14
50,1.8784188E7,375683.76
50,1.8792969E7,375859.38
50,1.880175E7,376035.0
50,1.8810531E7,376210.62
50,1.8819312E7,376386.24
50,1.8828093E7,376561.86
50,1.8836874E7,376737.48
50,1.8845655E7,376913.1
50,1.8854436E7,377088.72
50,1.8863217E7,377264.34
50,1.8871998E7,377439.96
50,1.8880779E7,377615.58
50,1.888956E7,377791.2
50,1.8898341E7,377966.82
50,1.8907122E7,378142.44
50,1.8915903E7,378318.06
50,1.8924684E7,378493.68
50,1.8933465E7,378669.3
50,1.8942246E7,378844.92
50,1.8951027E7,379020.54
50,1.8959808E7,379196.16
50,1.8968589E7,379371.78
50,1.897737E7,379547.4
50,1.8986151E7,379723.02
50,1.8994932E7,379898.64
50,1.9003713E7,380074.26
50,1.9012494E7,380249.88
50,1.9021275E7,380425.5
50,1.9030056E7,380601.12
50,1.9038837E7,380776.74
50,1.9047618E7,380952.36
50,1.9056399E7,381127.98
50,1.906518E7,381303.6
50,1.9073961E7,381479.22
50,1.9082742E7,381654.84
50,1.9091523E7,381830.46
50,1.9100304E7,382006.08
50,1.9109085E7,382181.7
50,1.9117866E7,382357.32
50,1.9126647E7,382532.94
50,1.9135428E7,382708.56
50,1.9144209E7,382884.18
50,1.915299E7,383059.8
50,1.9161771E7,383235.42
50,1.9170552E7,383411.04
50,1.9179333E7,383586.66
50,1.9188114E7,383762.28
50,1.9196895E7,383937.9
50,1.9205676E7,384113.52
50,1.9214457E7,384289.14
50,1.9223238E7,384464.76
50,1.9232019E7,384640.38
50,1.92408E7,384816.0
50,1.9249581E7,384991.62
50,1.9258362E7,385167.24
50,1.9267143E7,385342.86
50,1.9275924E7,385518.48
50,1.9284705E7,385694.1
50,1.9293486E7,385869.72
50,1.9302267E7,386045.34
50,1.9311048E7,386220.96
50,1.9319829E7,386396.58
50,1.932861E7,386572.2
50,1.9337391E7,386747.82
50,1.9346172E7,386923.44
50,1.9354953E7,387099.06
50,1.9363734E7,387274.68
50,1.9372515E7,387450.3
50,1.9381296E7,387625.92
50,1.9390077E7,387801.54
50,1.9398858E7,387977.16
50,1.9407639E7,388152.78
50,1.941642E7,388328.4
50,1.9425201E7,388504.02
